 % VARIABLES = X Y U V P                                     
 % ZONE T="Zone-One", I= 200 ,J=  28 ,F=POINT
  0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.000000E-10
  2.000000E-04   0.000000E+00   0.000000E+00   0.000000E+00   3.000220E-02
  4.100000E-04   0.000000E+00   0.000000E+00   0.000000E+00  -2.666107E-02
  6.305000E-04   0.000000E+00   0.000000E+00   0.000000E+00  -6.529947E-02
  8.620250E-04   0.000000E+00   0.000000E+00   0.000000E+00  -8.912525E-02
  1.105126E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.077114E-01
  1.360383E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.243403E-01
  1.628402E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.395816E-01
  1.909822E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.537354E-01
  2.205313E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.669878E-01
  2.515579E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.792863E-01
  2.841357E-03   0.000000E+00   0.000000E+00   0.000000E+00  -1.904183E-01
  3.183425E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.001416E-01
  3.542597E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.082892E-01
  3.919726E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.148401E-01
  4.315713E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.199446E-01
  4.731498E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.238953E-01
  5.168073E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.270576E-01
  5.626477E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.297898E-01
  6.107801E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.323827E-01
  6.613191E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.350333E-01
  7.143850E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.378496E-01
  7.701043E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.408725E-01
  8.286095E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.441019E-01
  8.900400E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.475184E-01
  9.545420E-03   0.000000E+00   0.000000E+00   0.000000E+00  -2.510984E-01
  1.022269E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.548211E-01
  1.093383E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.586717E-01
  1.168052E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.626412E-01
  1.246454E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.667248E-01
  1.328777E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.709204E-01
  1.415216E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.752277E-01
  1.505977E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.796470E-01
  1.601275E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.841791E-01
  1.701339E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.888251E-01
  1.806406E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.935866E-01
  1.916726E-02   0.000000E+00   0.000000E+00   0.000000E+00  -2.984653E-01
  2.032563E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.034635E-01
  2.154191E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.085840E-01
  2.281900E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.138299E-01
  2.415995E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.192046E-01
  2.556795E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.247120E-01
  2.704635E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.303562E-01
  2.859867E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.361416E-01
  3.022860E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.420729E-01
  3.194003E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.481551E-01
  3.373703E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.543931E-01
  3.562388E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.607925E-01
  3.760508E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.673587E-01
  3.968533E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.740977E-01
  4.186960E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.810154E-01
  4.416308E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.881181E-01
  4.657123E-02   0.000000E+00   0.000000E+00   0.000000E+00  -3.954125E-01
  4.909979E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.029054E-01
  5.175478E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.106038E-01
  5.454252E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.185151E-01
  5.746965E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.266470E-01
  6.054313E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.350076E-01
  6.377029E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.436052E-01
  6.715880E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.524483E-01
  7.071674E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.615466E-01
  7.445258E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.709069E-01
  7.837521E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.805497E-01
  8.249397E-02   0.000000E+00   0.000000E+00   0.000000E+00  -4.904510E-01
  8.661273E-02   0.000000E+00   0.000000E+00   0.000000E+00  -5.003984E-01
  9.073149E-02   0.000000E+00   0.000000E+00   0.000000E+00  -5.101833E-01
  9.485025E-02   0.000000E+00   0.000000E+00   0.000000E+00  -5.197901E-01
  9.896901E-02   0.000000E+00   0.000000E+00   0.000000E+00  -5.292452E-01
  1.030878E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.385594E-01
  1.072065E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.477409E-01
  1.113253E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.567979E-01
  1.154441E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.657377E-01
  1.195628E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.745673E-01
  1.236816E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.832928E-01
  1.278003E-01   0.000000E+00   0.000000E+00   0.000000E+00  -5.919200E-01
  1.319191E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.004544E-01
  1.360379E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.089009E-01
  1.401566E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.172641E-01
  1.442754E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.255484E-01
  1.483941E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.337579E-01
  1.525129E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.418964E-01
  1.566317E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.499675E-01
  1.607504E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.579745E-01
  1.648692E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.659206E-01
  1.689879E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.738088E-01
  1.731067E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.816421E-01
  1.772255E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.894229E-01
  1.813442E-01   0.000000E+00   0.000000E+00   0.000000E+00  -6.971539E-01
  1.854630E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.048376E-01
  1.895817E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.124761E-01
  1.937005E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.200716E-01
  1.978193E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.276263E-01
  2.019380E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.351420E-01
  2.060568E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.426206E-01
  2.101755E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.500639E-01
  2.142943E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.574736E-01
  2.184131E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.648512E-01
  2.225318E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.721983E-01
  2.266506E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.795163E-01
  2.307693E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.868067E-01
  2.348881E-01   0.000000E+00   0.000000E+00   0.000000E+00  -7.940706E-01
  2.390069E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.013095E-01
  2.431256E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.085244E-01
  2.472444E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.157165E-01
  2.513632E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.228869E-01
  2.554819E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.300366E-01
  2.596007E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.371666E-01
  2.637194E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.442779E-01
  2.678382E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.513713E-01
  2.719570E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.584477E-01
  2.760757E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.655078E-01
  2.801945E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.725526E-01
  2.843132E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.795826E-01
  2.884320E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.865987E-01
  2.925508E-01   0.000000E+00   0.000000E+00   0.000000E+00  -8.936014E-01
  2.966695E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.005914E-01
  3.007883E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.075694E-01
  3.049070E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.145358E-01
  3.090258E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.214913E-01
  3.131446E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.284364E-01
  3.172633E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.353715E-01
  3.213821E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.422972E-01
  3.255008E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.492139E-01
  3.296196E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.561220E-01
  3.337384E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.630219E-01
  3.378571E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.699141E-01
  3.419759E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.767989E-01
  3.460946E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.836767E-01
  3.502134E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.905478E-01
  3.543322E-01   0.000000E+00   0.000000E+00   0.000000E+00  -9.974125E-01
  3.584509E-01   0.000000E+00   0.000000E+00   0.000000E+00  -1.004271E+00
